"pPostcode","pCity","pState","pCountryCode"
"91117","Lahad Datu","Sabah","MY"
"91118","Lahad Datu","Sabah","MY"
"91119","Lahad Datu","Sabah","MY"
"91120","Lahad Datu","Sabah","MY"
"91121","Lahad Datu","Sabah","MY"
"91122","Lahad Datu","Sabah","MY"
"91123","Lahad Datu","Sabah","MY"
"91124","Lahad Datu","Sabah","MY"
"91125","Lahad Datu","Sabah","MY"
"91126","Lahad Datu","Sabah","MY"
"91127","Lahad Datu","Sabah","MY"
"91128","Lahad Datu","Sabah","MY"
"91150","Lahad Datu","Sabah","MY"
"91200","Kunak","Sabah","MY"
"91207","Kunak","Sabah","MY"
"91209","Kunak","Sabah","MY"
"91300","Semporna","Sabah","MY"
"91307","Semporna","Sabah","MY"
"91308","Semporna","Sabah","MY"
"91309","Semporna","Sabah","MY"
"93000","Kuching","Sarawak","MY"
"93010","Kuching","Sarawak","MY"
"93050","Kuching","Sarawak","MY"
"93100","Kuching","Sarawak","MY"
"93150","Kuching","Sarawak","MY"
"93200","Kuching","Sarawak","MY"
"93250","Kuching","Sarawak","MY"
"93300","Kuching","Sarawak","MY"
"93350","Kuching","Sarawak","MY"
"93400","Kuching","Sarawak","MY"
"93450","Kuching","Sarawak","MY"
"93500","Kuching","Sarawak","MY"
"93502","Kuching","Sarawak","MY"
"93503","Kuching","Sarawak","MY"
"93504","Kuching","Sarawak","MY"
"93505","Kuching","Sarawak","MY"
"93506","Kuching","Sarawak","MY"
"93507","Kuching","Sarawak","MY"
"93508","Kuching","Sarawak","MY"
"93514","Kuching","Sarawak","MY"
"93516","Kuching","Sarawak","MY"
"93517","Kuching","Sarawak","MY"
"93518","Kuching","Sarawak","MY"
"93519","Kuching","Sarawak","MY"
"93520","Kuching","Sarawak","MY"
"93527","Kuching","Sarawak","MY"
"93529","Kuching","Sarawak","MY"
"93532","Kuching","Sarawak","MY"
"93540","Kuching","Sarawak","MY"
"93550","Kuching","Sarawak","MY"
"93551","Kuching","Sarawak","MY"
"93552","Kuching","Sarawak","MY"
"93554","Kuching","Sarawak","MY"
"93556","Kuching","Sarawak","MY"
"93558","Kuching","Sarawak","MY"
"93560","Kuching","Sarawak","MY"
"93564","Kuching","Sarawak","MY"
"93566","Kuching","Sarawak","MY"
"93570","Kuching","Sarawak","MY"
"93572","Kuching","Sarawak","MY"
"93576","Kuching","Sarawak","MY"
"93578","Kuching","Sarawak","MY"
"93582","Kuching","Sarawak","MY"
"93586","Kuching","Sarawak","MY"
"93590","Kuching","Sarawak","MY"
"93592","Kuching","Sarawak","MY"
"93594","Kuching","Sarawak","MY"
"93596","Kuching","Sarawak","MY"
"93600","Kuching","Sarawak","MY"
"93604","Kuching","Sarawak","MY"
"93606","Kuching","Sarawak","MY"
"93608","Kuching","Sarawak","MY"
"93609","Kuching","Sarawak","MY"
"93610","Kuching","Sarawak","MY"
"93612","Kuching","Sarawak","MY"
"93614","Kuching","Sarawak","MY"
"93618","Kuching","Sarawak","MY"
"93619","Kuching","Sarawak","MY"
"93620","Kuching","Sarawak","MY"
"93626","Kuching","Sarawak","MY"
"93628","Kuching","Sarawak","MY"
"93632","Kuching","Sarawak","MY"
"93634","Kuching","Sarawak","MY"
"93648","Kuching","Sarawak","MY"
"93658","Kuching","Sarawak","MY"
"93660","Kuching","Sarawak","MY"
"93661","Kuching","Sarawak","MY"
"93662","Kuching","Sarawak","MY"
"93670","Kuching","Sarawak","MY"
"93672","Kuching","Sarawak","MY"
"93677","Kuching","Sarawak","MY"
"93690","Kuching","Sarawak","MY"
"93694","Kuching","Sarawak","MY"
"93700","Kuching","Sarawak","MY"
"93702","Kuching","Sarawak","MY"
"93704","Kuching","Sarawak","MY"
"93706","Kuching","Sarawak","MY"
"93708","Kuching","Sarawak","MY"
"93710","Kuching","Sarawak","MY"
"93712","Kuching","Sarawak","MY"
"93714","Kuching","Sarawak","MY"
"93716","Kuching","Sarawak","MY"
"93718","Kuching","Sarawak","MY"
"93720","Kuching","Sarawak","MY"
"93722","Kuching","Sarawak","MY"
"93724","Kuching","Sarawak","MY"
"93726","Kuching","Sarawak","MY"
"93728","Kuching","Sarawak","MY"
"93730","Kuching","Sarawak","MY"
"93732","Kuching","Sarawak","MY"
"93734","Kuching","Sarawak","MY"
"93736","Kuching","Sarawak","MY"
"93738","Kuching","Sarawak","MY"
"93740","Kuching","Sarawak","MY"
"93742","Kuching","Sarawak","MY"
"93744","Kuching","Sarawak","MY"
"93746","Kuching","Sarawak","MY"
"93748","Kuching","Sarawak","MY"
"93750","Kuching","Sarawak","MY"
"93752","Kuching","Sarawak","MY"
"93754","Kuching","Sarawak","MY"
"93756","Kuching","Sarawak","MY"
"93758","Kuching","Sarawak","MY"
"93760","Kuching","Sarawak","MY"
"93762","Kuching","Sarawak","MY"
"93764","Kuching","Sarawak","MY"
"93900","Kuching","Sarawak","MY"
"93902","Kuching","Sarawak","MY"
"93904","Kuching","Sarawak","MY"
"93906","Kuching","Sarawak","MY"
"93908","Kuching","Sarawak","MY"
"93910","Kuching","Sarawak","MY"
"93912","Kuching","Sarawak","MY"
"93914","Kuching","Sarawak","MY"
"93916","Kuching","Sarawak","MY"
"93990","Kuching","Sarawak","MY"
"94000","Bau","Sarawak","MY"
"94007","Bau","Sarawak","MY"
"94009","Bau","Sarawak","MY"
"94111","Lundu","Sarawak","MY"
"94200","Siburan","Sarawak","MY"
"94300","Kota Samarahan","Sarawak","MY"
"94500","Lundu","Sarawak","MY"
"94507","Lundu","Sarawak","MY"
"94509","Lundu","Sarawak","MY"
"94600","Asajaya","Sarawak","MY"
"94650","Kabong","Sarawak","MY"
"94700","Serian","Sarawak","MY"
"94707","Serian","Sarawak","MY"
"94709","Serian","Sarawak","MY"
"94750","Serian","Sarawak","MY"
"94760","Serian","Sarawak","MY"
"94800","Simunjan","Sarawak","MY"
"94807","Simunjan","Sarawak","MY"
"94809","Simunjan","Sarawak","MY"
"94850","Sebuyau","Sarawak","MY"
"94900","Lingga","Sarawak","MY"
"94950","Pusa","Sarawak","MY"
"95000","Sri Aman","Sarawak","MY"
"95007","Sri Aman","Sarawak","MY"
"95008","Sri Aman","Sarawak","MY"
"95009","Sri Aman","Sarawak","MY"
"95300","Roban","Sarawak","MY"
"95400","Saratok","Sarawak","MY"
"95407","Saratok","Sarawak","MY"
"95409","Saratok","Sarawak","MY"
"95500","Debak","Sarawak","MY"
"95600","Spaoh","Sarawak","MY"
"95700","Betong","Sarawak","MY"
"95707","Betong","Sarawak","MY"
"95709","Betong","Sarawak","MY"
"95800","Engkilili","Sarawak","MY"
"95900","Lubok Antu","Sarawak","MY"
"96000","Sibu","Sarawak","MY"
"96007","Sibu","Sarawak","MY"
"96008","Sibu","Sarawak","MY"
"96009","Sibu","Sarawak","MY"
"96010","Sibu Jaya","Sarawak","MY"
"96100","Sarikei","Sarawak","MY"
"96107","Sarikei","Sarawak","MY"
"96108","Sarikei","Sarawak","MY"
"96109","Sarikei","Sarawak","MY"
"96150","Belawai","Sarawak","MY"
"96200","Daro","Sarawak","MY"
"96250","Matu","Sarawak","MY"
"96300","Dalat","Sarawak","MY"
"96307","Dalat","Sarawak","MY"
"96309","Dalat","Sarawak","MY"
"96350","Balingian","Sarawak","MY"
"96400","Mukah","Sarawak","MY"
"96410","Mukah","Sarawak","MY"
"96500","Bintangor","Sarawak","MY"
"96507","Bintangor","Sarawak","MY"
"96508","Bintangor","Sarawak","MY"
"96509","Bintangor","Sarawak","MY"
"96600","Julau","Sarawak","MY"
"96700","Kanowit","Sarawak","MY"
"96707","Kanowit","Sarawak","MY"
"96709","Kanowit","Sarawak","MY"
"96800","Kapit","Sarawak","MY"
"96807","Kapit","Sarawak","MY"
"96809","Kapit","Sarawak","MY"
"96850","Song","Sarawak","MY"
"96900","Belaga","Sarawak","MY"
"96950","Belaga","Sarawak","MY"
"97000","Bintulu","Sarawak","MY"
"97007","Bintulu","Sarawak","MY"
"97008","Bintulu","Sarawak","MY"
"97009","Bintulu","Sarawak","MY"
"97010","Bintulu","Sarawak","MY"
"97011","Bintulu","Sarawak","MY"
"97012","Bintulu","Sarawak","MY"
"97013","Bintulu","Sarawak","MY"
"97014","Bintulu","Sarawak","MY"
"97015","Bintulu","Sarawak","MY"
"97100","Sebauh","Sarawak","MY"
"97200","Tatau","Sarawak","MY"
"97300","Bintulu","Sarawak","MY"
"98000","Miri","Sarawak","MY"
"98007","Miri","Sarawak","MY"
"98008","Miri","Sarawak","MY"
"98009","Miri","Sarawak","MY"
"98050","Baram","Sarawak","MY"
"98057","Baram","Sarawak","MY"
"98058","Baram","Sarawak","MY"
"98059","Baram","Sarawak","MY"
"98060","Baram","Sarawak","MY"
"98070","Pusat Mel Miri","Sarawak","MY"
"98100","Lutong","Sarawak","MY"
"98107","Lutong","Sarawak","MY"
"98109","Lutong","Sarawak","MY"
"98150","Bekenu","Sarawak","MY"
"98157","Bekenu","Sarawak","MY"
"98159","Bekenu","Sarawak","MY"
"98200","Niah","Sarawak","MY"
"98300","Long Lama","Sarawak","MY"
"98700","Limbang","Sarawak","MY"
"98707","Limbang","Sarawak","MY"
"98708","Limbang","Sarawak","MY"
"98709","Limbang","Sarawak","MY"
"98750","Nanga Medamit","Sarawak","MY"
"98800","Sundar","Sarawak","MY"
"98850","Lawas","Sarawak","MY"
"98857","Lawas","Sarawak","MY"
"98859","Lawas","Sarawak","MY"
